university,career,inscription_date,last_name,gender,age,location,email
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,27-12-2020,ANGELA-GALLEGOS,F,07-03-1941,ARROYO-MOREIRA,STHOMPSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,30-12-2020,VERONICA-TAYLOR,F,12-03-1986,ADOLFO-RODRIGUEZ-SAA,SUE70@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,20-10-2020,JENNIFER-MILLER,F,23-02-1932,CUENCA,ELIZABETH73@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,22-10-2020,TARA-WHEELER,F,13-02-1980,ALTO-RIO-PICO,BROCKMELVIN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,24-01-2021,ERIK-VAUGHN,M,04-03-2017,FRONTERA,GCLARKE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,30-11-2020,MICHAEL-LARSON,M,13-05-1936,CAPITAN-CASTRO,MARIOPOTTS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,30-09-2020,JEFFERY-JOHNSON,M,04-04-1913,LOS-CORREDORES,ANTHONY71@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,09-01-2021,STEPHEN-PEREZ,M,06-06-2002,LA-PLATA,JONESDENNIS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,01-12-2020,BRIAN-NELSON,M,04-01-1965,ALFALAND,SEANSINGH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,02-09-2020,TRACY-LOPEZ,M,14-08-1909,CORTINES,GABRIELA20@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,25-11-2020,DANIELLE-MCCALL,F,08-03-1983,GRUTLY,MCARLSON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,17-10-2020,KIMBERLY-DENNIS,F,09-04-1934,ARAUCO,BRANCHRYAN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,09-10-2020,JULIE-JACKSON,F,16-02-1951,VILLA-DE-MAYO,TIMOTHYRICHARD@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,06-11-2020,CAROL-HAYES,F,11-03-2019,LA-AGUADA-DE-LAS-ANIMAS,FLOYDHANNAH@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,24-01-2021,JESSICA-HARVEY,F,06-02-1966,BATERIAS,AUSTINCOFFEY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,18-10-2020,MATTHEW-NICHOLSON,M,01-12-2010,AVANZADA,MICHAELDUNCAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,17-12-2020,TINA-MORRIS,F,18-04-1952,INGENIERO-DE-MADRID,BLAKEBATES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,10-01-2021,KAREN-WAGNER,F,02-04-1917,ARATA,JONATHAN39@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,29-10-2020,AMY-JOHNSON,F,22-07-1959,VILLA-RAFFO,WOODWARDLISA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,26-09-2020,SPENCER-WINTERS,M,21-09-1928,LA-BLANQUEADA,MARY17@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,12-11-2020,FRANCISCO-GIBSON,M,18-08-1942,PAZOS-KANKI,MBROWN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,05-12-2020,MATTHEW-MARTIN,M,25-09-2005,LEUBUCO,RYANROSS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,13-01-2021,PATRICIA-PARKER,F,31-03-1999,AGUAPEY,NSTEWART@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,15-12-2020,CHARLES-NIELSEN,M,24-01-1990,COLONIA-BERRO,ALLENKIMBERLY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-GESTIÓN-DE-AGROALIMENTOS,01-02-2021,ALEXANDRIA-WALLER,F,13-10-1924,ALCETE,TERRI01@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,15-12-2020,SHANNON-SPENCE,F,15-02-1961,LA-DULCE,SPEARSSPENCER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,08-12-2020,HEATHER-FORD,F,22-02-1973,EL-TRIUNFO,DAVID93@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,28-11-2020,SHARON-MARTINEZ,F,17-10-1976,ANTUMPA,TERRI45@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,05-11-2020,CHARLES-ARCHER-PHD,M,18-03-1994,ARMSTRONG,PDEAN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,16-10-2020,SCOTT-OLSON,M,10-07-1942,CAMPO-GALLOSO,MELISSAMCLAUGHLIN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,25-11-2020,CYNTHIA-WILLIAMS,F,14-05-2012,LA-VITICOLA,COLEMANJANET@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,24-09-2020,MICHELLE-WHITE,F,12-04-1960,ARRIBEÑOS,CARLMOORE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,16-10-2020,WILLIAM-BAUER,M,25-06-1929,SAN-PEDRO-DE-IRUYA,CHAVEZHEATHER@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,07-09-2020,LANCE-COLEMAN,M,27-05-1999,ALVEAR,ZELLIOTT@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,11-10-2020,MELISSA-DIAZ,F,16-07-2007,CAMINERA-SAMBOROMBON,ALLENCHARLES@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,22-11-2020,DARRELL-KING,M,12-12-2001,ARRIBEÑOS,ADAMSADAM@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,25-11-2020,MITCHELL-RILEY,M,15-08-1979,CAÑADA-DEL-UCLE,LORI06@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,21-09-2020,MICHELLE-SULLIVAN,F,01-01-1943,ABRA,TAPIARICHARD@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,07-01-2021,SHERRI-JAMES,F,14-04-1922,EL-DIA,JKELLY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,14-11-2020,AUDREY-RIVAS,F,19-03-2021,LA-CHINACA,QHIGGINS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,04-10-2020,ANGELA-MILLER,F,15-03-1961,INGENIERO-BALBIN,SHAUN57@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,20-01-2021,MATTHEW-LOPEZ,M,01-12-1991,CASABLANCA,NGRAY@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACTUARIO-,18-12-2020,DANIEL-MONTOYA,M,25-09-1956,DIQUE-TOMA,NATHAN75@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,08-10-2020,TAYLOR-PETERSON,F,31-07-1957,ALEJANDRO-KORN,OERICKSON@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,30-10-2020,MELISSA-JONES-DVM,F,12-08-1941,LA-TRANCA,TRAVISLISA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TÉCNICO-PARA-BIOTERIOS-,22-09-2020,SARAH-RICHARDSON,F,11-07-1966,CARAGUATAY,ADAMSROY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,29-10-2020,CHAD-FREEMAN,M,25-12-1996,CORONEL-BOERR,GRAYKENDRA@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,14-11-2020,ROBIN-SOTO,F,20-08-1992,BACACAY,JOHNSONLISA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,18-11-2020,AARON-BRADFORD,M,21-12-1917,ANJULLON,MARSHALLJUSTIN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,09-11-2020,ALEX-WHITE,M,01-01-1981,GRACIARENA,EGILLESPIE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,06-01-2021,RHONDA-ROLLINS,F,18-07-1920,BIGAND,SAUNDERSLORI@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,02-01-2021,JASON-KLEIN,M,14-07-2015,ALCARAZ-1RO,DYLANSCHNEIDER@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,11-01-2021,ROBERT-DIAZ,M,26-11-1980,LANDETA,JACOB13@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,23-12-2020,FAITH-SWANSON,F,09-04-1962,CARAHUNCO,SPETERS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,04-12-2020,VIRGINIA-LEONARD,F,02-08-2002,ACASAPE,UGILLESPIE@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,13-09-2020,CHAD-GIBSON,M,09-12-1981,AZCUENAGA,ANTONIO05@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,15-11-2020,NATHAN-REYES,M,07-07-1946,20-DE-JUNIO,JEREMY95@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,29-11-2020,MICHAEL-YOUNG,M,02-05-1986,BANDERALO,JONESJASON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,29-11-2020,JESSICA-LONG,F,29-07-1983,DE-BRUYN,JBONILLA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,08-01-2021,JONATHAN-ALI,M,02-03-1966,DON-TORCUATO,KELLY14@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,23-11-2020,STEPHEN-LAWSON,M,17-04-1963,AGUA-LINDA,MARQUEZDAVID@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,19-10-2020,NICOLE-CLARK,F,03-03-1998,BERABEVU,JOEL39@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,25-10-2020,SETH-GARCIA,M,01-04-2005,CARAGUATAY,PSCOTT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PRODUCCIÓN-DE-BIOIMAGENES,28-10-2020,JESSICA-PHILLIPS,F,29-04-1918,CAMINO-CENTENARIO-KM-11500,MARIO27@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,27-12-2020,LINDA-JACKSON,F,02-10-1994,CAMPO-COUBERT,PAULLOPEZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-ARTES,19-09-2020,JULIA-NUNEZ,F,10-03-1947,EL-LENGUARAZ,MADDOXKENDRA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,24-01-2021,STEPHANIE-HENDRICKS,F,02-03-1908,VILLA-DE-MAYO,ZWILLIAMS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,03-10-2020,MARK-ANDERSON,M,22-12-1958,BERABEVU,JOSEPHJONES@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-INDUSTRIAL,11-12-2020,DERRICK-BAILEY,M,13-11-2019,CRISPI,TODD14@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARQUITECTURA,07-10-2020,JENNIFER-DEAN,F,16-08-1987,ANTONIO-TOMAS,WREYES@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,12-10-2020,TYLER-CUMMINGS,M,25-10-2000,ALBIGASTA,YELLIOTT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DISEÑO-DE-IMAGEN-Y-SONIDO,02-11-2020,CHRISTOPHER-WILLIAMS,M,09-07-2003,AGUA-DE-DIONISIO,RUIZALEXANDER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,11-10-2020,KENNETH-SANDERS,M,16-08-1972,SALADILLO-NORTE,BIANCA02@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,03-10-2020,TAYLOR-HINES,F,26-10-1924,ANTA,BWOLFE@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,04-10-2020,JORGE-BENNETT,M,07-01-1909,BARLETT,CHRISTINE81@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,31-01-2021,MASON-MARTINEZ,M,28-04-1919,ALMACEN-CASTRO,LPHILLIPS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,30-10-2020,JAMES-POWERS,M,09-06-1974,CEVIL-GRANDE,TYLERDURAN@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,30-12-2020,LOUIS-SCHWARTZ,M,08-11-2002,BUENA-VISTA,MARK57@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,15-09-2020,LISA-JOHNSON,F,08-11-1996,ISLA-GRANDE,IDAVIS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,14-09-2020,CHRISTINA-HOLLAND,F,17-02-2009,EL-ALTO,DONALD39@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRONOMÍA,06-12-2020,TRAVIS-FLORES,M,31-03-1909,ARROYO-GRANDE,KELLYCHANDLER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTADOR-PÚBLICO-,09-09-2020,TRACY-BROWN,F,08-02-1940,ACOSTILLA,DON84@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BIOQUÍMICA,14-12-2020,NANCY-MEYER,F,18-01-2005,AGUADA-DEL-LORO,MARK52@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,06-10-2020,APRIL-JONES,F,21-01-1908,6-DE-SEPTIEMBRE,LINDSEYHINES@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,21-10-2020,BRIAN-PARKS,M,25-08-2014,HALE,KATHERINESMITH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,21-09-2020,PEGGY-BROWN,F,17-11-1958,AGUA-AZUL,PALVAREZ@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,23-12-2020,NATHAN-HILL,M,05-07-1910,ALMACEN-LA-COLINA,BUCHANANANNA@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,08-01-2021,JILL-JOHNSON,F,07-08-2004,CERRO-ACONCAGUA,ASHLEY75@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,27-09-2020,MICHAEL-MILLS,M,01-01-1936,PRIMERA-JUNTA,RODRIGUEZMEGAN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-MUSICOTERAPIA,30-10-2020,THOMAS-LOZANO,M,03-04-1925,BOCA-P-25,COURTNEYGILBERT@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,18-01-2021,CARLOS-SMITH,M,15-02-1927,EL-JAGUEL,WARDBRANDON@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,26-10-2020,BARBARA-RILEY,F,19-07-1931,ANDALUCIA,WOODDARLENE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-EDUCACIÓN-,11-01-2021,KATHRYN-MATTHEWS,F,24-10-1964,CARI-LARQUEA,QEVANS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,03-12-2020,DONNA-BAUER,F,01-10-1961,BENAVIDEZ,DALETURNER@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-EN-INFORMÁTICA,12-01-2021,BOBBY-ROSS,M,25-03-1972,AGUA-GRANDE,JENNIFER22@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PLANIFICACIÓN-Y-DISEÑO-DEL-PAISAJE,14-12-2020,CAITLIN-MONTGOMERY,F,07-11-1961,ALGARROBAL-ABAJO,WILLIAMPACHECO@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-RELACIONES-DEL-TRABAJO-,14-11-2020,TIFFANY-CLARKE,F,13-08-1996,CAMPO-CASTRO,JASMINESOTO@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICINA,11-12-2020,LAURA-MCCARTY,F,26-01-1929,AMUSCHINA,CHRISTOPHERKELLY@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,25-01-2021,JOSHUA-HERNANDEZ,M,05-05-1911,EMPALME-VILLA-CONSTITUCION,DAWN68@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-DE-LA-COMPUTACIÓN,27-11-2020,SARAH-MAYER,F,05-05-1992,AZCUENAGA,LEKENNETH@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-AMBIENTALES,22-09-2020,DANNY-GONZALEZ,M,19-09-1986,CAMINERA-LUJAN,WEBSTERJOAN@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,01-12-2020,MICHELE-SNYDER,F,05-04-1948,ANILLACO,KPHAM@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,26-09-2020,GEORGE-SIMPSON,M,07-09-1993,PEREZ,JENNIFER26@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,30-09-2020,DIAMOND-CABRERA,F,20-03-1984,ALGARROBAL,IBARRAMARISSA@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-KINESIOLOGÍA-Y-FISIATRÍA,14-12-2020,CHERYL-WILSON-DVM,F,08-09-1985,CAIMANCITO,MARY21@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,22-10-2020,LISA-LAMBERT,F,09-06-1934,AGUANGO,SMITHJESSE@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-BIOLÓGICAS,27-01-2021,CYNTHIA-OCHOA,F,04-02-1949,ALTO-VERDE,JAMESTHOMAS@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-SOCIOLOGÍA-,29-10-2020,ROBERTO-ROGERS,M,27-04-1910,LA-PASTORA,ROBINSONLOGAN@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-ELECTRÓNICA,25-11-2020,JENNIFER-MCCLURE,F,07-04-2014,BERISSO,WANDA86@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-PSICOLOGÍA,15-01-2021,ALEXANDER-MILLS,M,14-09-1971,CAMINERA,JACOB16@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-TERAPIA-OCUPACIONAL,07-11-2020,MICHELLE-GALLEGOS,F,05-04-2011,ALTAMIRANO-SUD,SARACASEY@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-POLÍTICA-,08-09-2020,REBECCA-PRATT,F,14-06-1991,CUARTEL-V,HEATHER59@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-GEOLÓGICAS,25-11-2020,WYATT-EVANS,M,05-04-1926,CAPITAN-CASTRO,UMACK@YAHOO.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CIENCIAS-VETERINARIAS,09-01-2021,STEVEN-BARRY,M,27-11-1943,VILLA-BALLESTER,MEGANMANNING@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FARMACIA,22-12-2020,MISTY-BRADSHAW,F,06-01-1963,APOSTOLES,TADAMS@HOTMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INGENIERÍA-MECÁNICA,11-01-2021,KATHY-BELL,F,22-08-2016,AARON-CASTELLANOS,WBELL@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIA-Y-TECNOLOGÍA-DE-ALIMENTOS,03-09-2020,JOSHUA-LEONARD,M,13-08-1984,ALTO-GRANDE,CRISTINAHARRIS@GMAIL.COM
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LICENCIATURA-EN-CIENCIAS-ANTROPOLÓGICAS,29-01-2021,KIMBERLY-KING,F,17-08-1974,AGUAPEY,FERGUSONFELICIA@YAHOO.COM
